"year";"year_range";"indicator_id";"friendly_name";"type_data";"selection_type";"deprivation_type";"country";"city";"region";"value";"description";"category"
2012;;"street_density";"Street density (in km²)";"n";;;;"Ormoc City";;0.09;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Tacloban City";;0.55;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Southern Leyte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Maasin City";;0.04;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Western Samar";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Calbayog City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Catbalogan City";;0.14;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;0.57;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Zamboanga del Norte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Dapitan City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Dipolog City";;0.22;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Isabela City";;0.16;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Zamboanga del Sur";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Pagadian City";;0.46;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Zamboanga City";;0.01;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;0.12;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Bukidnon";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Malaybalay City";;0.26;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Valencia City";;0.08;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Lanao del Norte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Iligan City";;0.08;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Misamis Occidental";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Oroquieta City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Ozamis City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Tangub City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Misamis Oriental";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Cagayan de Oro City";;0.34;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"El Salvador City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Gingoog City";;0.07;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;0.2;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Davao del Norte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Is. Garden City of";;0.9;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Panabo City";;0.62;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Tagum City";;0.74;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Davao del Sur";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Davao City";;0.67;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Digos City";;0.24;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Davao Oriental";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Mati City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;0.66;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"North Cotabato";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
